customer_id,gender,agecat,edcat,jobcat,empcat,retire,income,creddebt,othdebt,jobsat,marital,spousedcat,residecat,homeown,hometype,addresscat,default
7785-MOAPT,M,3,1,1,5,0,59,2.732172,10.660828,5,1,1,6,1,1,3,0
2639-NJSLM,M,3,3,1,2,0,29,1.301955,4.643045,1,1,3,2,1,3,3,0
3186-ETLUX,F,1,2,1,1,0,18,.717336,1.226664,2,1,2,3,0,2,1,0
0890-NPUUJ,F,3,3,3,4,0,76,7.419576,16.748424,4,1,1,4,1,1,2,1
7035-ETRRA,M,1,2,3,2,0,31,4.451414,2.182586,2,0,-1,2,0,2,1,1
8250-QHVTP,F,3,1,6,4,0,182,7.233408,26.254592,3,1,2,4,1,1,3,1
6436-WDDDU,M,4,1,1,5,1,14,.79422,.50778,2,0,-1,1,0,2,3,0
3919-QTFBP,F,2,1,2,1,0,19,.495292,1.366708,1,1,1,3,0,2,2,0
9671-YMNHC,F,4,1,2,3,0,23,.621644,.712356,3,0,-1,1,1,1,3,0
3862-MCAHT,F,1,2,4,1,0,32,1.231104,1.456896,4,1,2,3,1,1,1,1
5147-HKMAP,M,3,1,5,5,0,200,5.2832,5.1168,5,0,-1,1,1,3,2,0
0936-ROWBE,F,1,2,6,2,0,22,.524216,.289784,2,1,1,2,1,4,2,0
9738-PZUWG,F,1,2,2,1,0,23,.085376,.282624,1,1,2,5,1,3,1,1
4861-RJNBW,M,2,2,6,3,0,25,1.0362,2.2638,3,1,2,4,0,1,2,0
9851-WXIGX,M,1,3,2,1,0,75,2.3739,12.1011,2,1,3,3,0,2,1,1
2939-TVGCJ,F,3,1,3,5,0,53,.808038,3.272962,5,1,1,3,0,2,3,0
4388-YQXXV,M,3,2,3,5,0,98,1.75763,6.57237,4,0,-1,1,1,1,2,0
7050-HCFQK,F,1,2,1,3,0,56,.712656,2.815344,3,1,2,4,1,1,2,0
8171-YARUE,F,2,2,3,2,0,35,.24563,.76937,2,0,-1,1,1,2,2,0
0322-PKYZS,M,4,2,1,5,1,24,.49632,.82368,1,1,2,2,1,3,3,0
6398-WENQD,F,3,1,2,2,0,27,.302778,.183222,3,1,1,2,0,2,3,0
5454-ODSAY,M,4,2,3,5,1,9,.12069,.28431,4,1,3,2,1,4,3,0
2627-EHWEX,F,2,1,1,2,0,29,1.505506,1.423494,2,1,1,4,0,2,2,0
5381-GAOXP,F,1,2,2,1,0,18,.825696,1.370304,4,0,-1,1,1,1,1,1
1220-DCPDM,M,1,2,3,2,0,21,.715659,.397341,4,0,-1,1,0,2,1,0
0312-DLTEL,M,2,3,2,2,0,54,.259038,6.058962,3,0,-1,1,1,1,3,0
3447-IVIMA,M,1,2,3,3,0,42,2.944074,5.077926,5,1,2,4,0,2,1,0
9766-WCUJJ,M,3,1,2,2,0,24,.11088,1.73712,1,1,1,4,1,3,3,0
6240-HMRDV,F,1,3,2,1,0,26,.922376,1.625624,5,0,-1,1,0,2,1,1
9207-MHUSM,M,2,3,1,3,0,33,.811008,3.412992,4,0,-1,3,0,1,2,0
5264-BHGEJ,M,4,3,5,5,1,32,.277728,.778272,2,1,2,2,1,1,3,0
5839-ZHSXV,F,1,1,2,1,0,17,.22253,.71247,1,1,1,6,0,1,1,0
1306-DQIUD,M,3,3,4,5,0,22,1.389498,1.052502,5,1,3,4,1,3,3,0
4887-AGGXD,F,4,1,6,5,1,13,.30589,.53911,2,0,-1,1,0,2,3,0
0474-ALSYQ,M,4,2,3,5,1,24,1.850592,1.701408,4,1,2,2,0,1,3,0
9992-JOZEN,M,1,1,2,1,0,15,1.110375,.464625,1,0,-1,1,1,1,1,0
1578-EDGRS,M,1,3,2,1,0,34,1.24695,1.30305,2,0,-1,1,1,3,1,0
5410-PSKOW,F,1,2,2,1,0,21,1.274805,3.198195,1,0,-1,1,0,1,1,1
4177-DLYDI,M,4,3,3,5,1,13,.072891,1.084109,5,0,-1,1,0,1,3,0
3647-MABZN,F,3,2,2,2,0,199,3.616228,8.124772,3,1,2,4,0,2,2,0
0086-WFQBM,M,2,2,5,3,0,30,.59769,2.01231,2,0,-1,1,1,2,2,0
9763-TXAMT,F,2,2,4,2,0,28,.14896,.13104,3,1,2,5,1,1,2,0
8801-PIYNH,M,4,2,6,5,0,149,5.473664,27.902336,3,1,2,2,1,1,3,0
8931-ZJPSA,M,4,1,1,4,0,31,.934185,2.878815,2,1,2,2,1,1,3,0
4982-AHCRN,F,2,2,6,4,0,37,.510415,.636585,1,0,-1,1,0,2,2,0
8371-PYNSI,M,2,3,2,2,0,26,.143754,.350246,4,1,2,5,1,4,2,0
7681-OWALE,F,2,2,2,2,0,40,1.3296,3.4704,1,0,-1,2,0,1,2,0
5230-CCLNK,F,4,1,3,4,1,12,1.1736,.7824,1,1,1,2,1,1,3,0
9477-KQNDL,F,4,3,5,5,0,407,9.526649,26.696351,4,0,-1,1,1,1,3,0
6872-CTOYR,F,4,3,3,5,0,251,6.578208,11.493792,3,0,-1,2,1,1,3,0
4805-AVKJG,M,1,2,3,2,0,17,.115872,1.091128,1,0,-1,1,1,4,1,0
5036-DPRVI,M,4,2,2,2,0,61,2.077416,3.168584,5,0,-1,1,1,1,3,0
9275-ZNBEP,F,3,1,5,5,0,98,1.785168,4.682832,2,1,1,2,1,1,2,0
9806-TWADW,F,4,2,2,2,0,62,1.6182,4.5818,4,1,3,2,0,2,3,0
5499-LKYAP,M,3,2,1,3,0,29,.135575,.183425,4,1,1,2,0,2,2,0
3404-POJJL,M,4,3,2,3,1,19,2.195013,3.333987,5,0,-1,1,1,2,3,0
3538-NQPRD,M,4,3,1,4,0,41,4.51205,1.30995,5,0,-1,3,0,2,3,0
1275-XRFWK,F,3,1,1,4,0,48,2.83584,3.88416,4,0,-1,1,0,2,2,0
6605-VHBJK,F,2,1,5,3,0,47,.421919,8.555081,3,1,2,3,1,1,2,0
7280-FYXOK,F,1,3,2,1,0,28,.542248,.745752,1,1,1,2,0,2,1,0
3881-NYQTI,M,3,1,5,4,0,49,.227409,.801591,5,0,-1,1,0,2,2,0
8941-XKBXF,F,2,1,2,3,0,43,.341334,1.765666,5,0,-1,1,1,3,1,0
8110-TKVNB,F,3,1,2,2,0,25,1.0947,3.0053,3,1,1,2,1,3,2,0
5440-UNEIN,F,4,1,5,5,0,46,.49105,2.31495,4,0,-1,1,0,2,3,0
3962-EDJWU,M,1,2,3,1,0,17,.097988,.276012,1,0,-1,1,1,3,1,0
2791-JXMXC,F,2,2,3,3,0,45,.37179,2.05821,4,1,2,6,1,3,2,0
2645-TKNRR,F,4,2,1,5,0,81,1.176363,10.244637,4,0,-1,1,0,1,3,0
1778-FYFJU,M,1,1,2,1,0,35,.78603,1.20897,4,0,-1,1,0,2,1,0
2961-HZMPK,M,2,2,2,2,0,33,.22572,1.02828,3,1,2,5,1,1,3,0
9100-ADIZQ,F,2,1,6,3,0,28,.652904,3.015096,4,1,1,5,1,1,1,0
9909-XIZNB,F,4,3,6,4,1,10,.20554,.65446,2,0,-1,1,0,2,3,0
3745-CPHPX,F,4,1,5,5,1,12,1.44666,1.37334,4,0,-1,1,1,1,3,0
7414-KNRVR,F,4,1,6,5,1,29,3.1668,1.7052,4,0,-1,1,1,1,3,0
9210-CPJLQ,F,1,1,5,2,0,23,.455308,1.867692,4,0,-1,1,1,1,1,0
5136-QDJVW,M,2,1,6,3,0,82,9.401136,13.640864,5,0,-1,2,0,2,2,1
6877-GWYWC,M,4,1,6,5,1,16,.55264,1.95936,4,0,-1,1,0,2,3,0
2129-UIFVX,F,2,2,1,2,0,40,.54448,2.77552,4,1,2,3,0,2,2,0
2583-YVTDG,F,2,2,2,2,0,131,10.968892,4.882108,1,1,2,6,1,1,2,0
6353-UGRID,F,4,1,6,5,1,110,5.26669,8.70331,2,0,-1,1,1,1,3,0
6172-IAVTP,M,1,2,6,3,0,32,.16192,1.31008,5,1,2,4,1,1,2,0
1905-IGHTJ,F,2,1,3,4,0,74,2.062972,1.859028,2,0,-1,2,1,3,2,0
1925-VEKEW,M,2,3,2,2,0,27,.16335,1.32165,1,0,-1,1,0,2,2,0
6943-ZAGYM,F,2,2,3,3,0,86,8.4667,6.9273,1,0,-1,1,1,3,2,0
8186-ZFMWK,M,4,3,6,5,1,15,.06474,.71526,2,0,-1,1,0,1,3,0
6508-JRHVF,F,1,1,3,1,0,17,.248948,.227052,2,1,1,5,1,4,1,1
5722-UCLWH,M,3,2,6,5,0,71,4.643684,9.343316,5,0,-1,1,1,1,2,0
6786-GVQWY,M,4,2,2,3,0,48,.202176,2.389824,5,1,1,2,1,1,3,0
3995-FRNTC,M,2,2,5,5,0,275,3.17735,26.79765,4,0,-1,1,1,1,2,0
3278-RZSOC,M,4,2,2,2,1,18,.58464,.45936,2,1,2,2,1,3,3,0
3719-OCKIR,M,4,1,6,5,1,41,1.120284,1.585716,1,0,-1,1,0,1,3,0
2194-RCXKS,F,4,3,2,2,0,48,4.21344,8.55456,4,1,3,2,0,2,3,1
0341-GNNRU,F,1,2,1,1,0,18,1.584882,1.457118,1,0,-1,2,1,1,1,1
9851-TVPSK,F,3,3,5,5,0,46,.575736,.712264,4,0,-1,1,1,1,3,0
2758-ISBZS,M,2,3,2,1,0,48,3.866688,9.285312,3,1,2,5,0,2,2,1
1582-IUJRP,F,4,1,1,4,1,10,.41004,.92996,3,0,-1,1,0,1,3,0
0342-CUMCC,F,4,2,2,1,0,43,2.0468,.9632,2,1,2,5,1,1,3,0
0904-IYWVT,F,3,2,1,3,0,89,1.237011,2.411989,1,1,1,4,1,1,2,0
9163-TPWUK,M,1,1,3,2,0,17,1.428,1.292,5,1,1,3,1,2,1,1
3083-AQVXL,F,3,3,1,3,0,62,1.6864,3.2736,4,1,3,2,1,1,3,0
1383-LMIPH,M,3,1,5,5,0,60,5.89836,8.92164,5,1,1,2,0,2,2,0
0490-DZAQU,F,2,3,2,1,0,36,.28512,.57888,4,0,-1,2,1,1,2,0
0967-KGBII,F,1,1,1,2,0,49,3.86512,1.81888,1,1,1,6,1,1,1,1
6844-BVIMA,M,2,3,3,3,0,47,2.150955,3.160045,5,1,3,2,1,1,3,0
2317-PISJW,F,3,2,3,5,1,28,1.333248,1.354752,5,1,2,4,0,2,3,0
9847-KEAYA,F,1,1,1,2,0,24,3.377664,1.230336,3,1,1,5,1,1,2,1
3307-PHRVC,M,2,2,2,1,0,41,.29848,1.13652,2,0,-1,2,0,2,2,1
3510-EQXJE,F,3,1,3,5,0,129,.496392,9.049608,4,1,1,2,1,3,3,0
9554-XBXAQ,F,2,2,2,2,0,33,.253506,1.264494,2,1,2,5,0,2,2,0
6938-NHRGC,M,4,1,4,5,1,11,.044979,.912021,3,1,1,2,1,3,3,0
0589-YUWYN,F,4,2,3,5,0,109,1.908808,2.887192,5,0,-1,1,1,4,3,0
9088-HUCVY,M,3,1,6,5,0,139,3.584532,8.091468,5,1,2,2,1,1,3,0
5240-TIIZJ,F,1,2,3,1,0,21,1.693125,.931875,1,0,-1,3,0,2,1,1
4489-VQRJX,M,2,2,5,2,0,78,3.222648,1.925352,5,0,-1,1,1,3,2,0
6385-SNTQJ,F,3,2,1,5,0,115,2.2264,4.0986,3,0,-1,1,0,3,3,0
9727-QRZQG,F,4,1,1,5,0,39,.74295,2.18205,5,1,1,2,1,1,3,0
8601-SUJKA,M,2,1,2,1,0,25,1.41825,2.45675,3,1,1,3,0,2,1,1
9544-TUIZV,M,3,3,6,5,0,46,.965448,2.070552,5,1,2,2,0,2,2,0
4370-MVVAT,F,1,2,2,1,0,28,.361032,.226968,1,1,2,3,0,2,1,0
5607-OLLZV,F,4,2,1,5,0,149,.808325,2.916675,2,0,-1,1,0,3,3,0
0595-TQGQV,F,2,3,3,3,0,197,23.520224,8.787776,4,1,2,2,1,1,2,1
3106-IDWJB,M,3,3,1,5,0,419,21.206009,23.626991,4,1,3,4,1,1,3,1
8534-XEYLK,F,4,2,1,4,1,40,1.71072,5.32928,2,0,-1,3,1,1,3,0
0653-YHCJR,M,2,1,2,2,0,24,.515808,.348192,1,1,1,4,1,3,2,0
5775-HFVYO,F,2,1,1,3,0,39,.911976,.531024,3,0,-1,1,1,3,3,0
2194-PXRKW,F,4,1,6,5,0,63,.71631,1.17369,5,0,-1,1,0,2,1,0
4149-KFJIS,F,3,2,1,3,0,53,1.3515,1.3515,3,0,-1,2,0,1,1,0
2630-VXIRW,F,2,1,1,2,0,27,1.318572,1.813428,1,1,1,4,1,4,2,0
9828-PEGXC,M,2,2,2,2,0,21,1.250235,2.718765,5,0,-1,1,0,1,1,0
3561-ETRTP,F,2,3,1,2,0,46,.402914,.471086,4,0,-1,1,0,1,2,0
8232-MMIJT,F,4,2,6,5,0,122,.317688,4.806312,3,1,2,3,1,4,3,0
2735-NXULD,F,2,1,3,4,0,32,.704704,5.119296,5,1,1,4,1,1,2,0
6263-HTFLC,F,2,2,2,3,0,43,5.091759,4.497241,2,1,2,4,1,3,3,1
3054-USOHL,M,3,3,6,5,1,28,.150332,2.397668,2,0,-1,2,1,1,3,0
8441-ORCRP,M,3,2,3,4,0,156,2.897856,2.718144,4,0,-1,1,1,3,2,0
1550-NSSMG,M,4,2,1,5,0,248,3.01196,5.66804,5,1,2,2,1,1,3,0
2802-OVRGC,M,2,2,2,2,0,74,4.39449,3.81951,2,1,3,4,1,3,2,0
0623-MEYDU,F,3,1,6,5,0,93,.968316,6.099684,4,0,-1,1,1,1,3,1
6611-ZSNAM,M,3,1,3,5,0,101,.014544,.389456,1,1,1,2,0,2,3,0
3764-ZYVJR,M,2,3,6,3,0,48,1.274592,5.541408,4,0,-1,1,1,3,2,0
6305-PFJAP,M,4,2,1,5,1,14,.499016,.564984,5,0,-1,1,1,3,3,0
1563-JFCZY,M,3,3,5,5,0,92,3.833088,4.998912,3,1,2,2,1,1,3,0
2162-DXJSX,F,1,1,2,1,0,20,.29516,2.84484,1,1,2,5,1,3,2,0
4326-ZAHOA,M,1,3,6,2,0,21,1.085826,3.240174,3,0,-1,1,1,2,2,0
7636-WHELB,M,4,1,1,4,0,47,.63168,.87232,4,0,-1,1,0,2,3,0
9043-QSQQJ,M,4,2,3,5,1,94,16.449342,9.212658,3,1,1,2,0,2,3,1
3772-IJSQA,M,3,2,6,4,0,50,2.0007,.6993,2,1,2,4,0,2,3,0
1756-LVVHB,M,4,1,2,1,1,13,.098982,1.734018,1,1,1,2,0,2,3,0
4011-ZKWTG,F,2,2,2,2,0,38,.978652,2.023348,1,0,-1,1,0,2,2,0
2357-UZDYF,F,3,2,5,5,0,228,9.087624,8.696376,4,0,-1,1,1,1,2,0
3543-CUFIQ,F,2,2,3,3,0,73,2.024655,1.114345,3,0,-1,1,1,1,2,0
9124-CCNUP,M,2,1,3,4,0,44,1.160544,5.747456,5,0,-1,1,1,1,3,0
5061-GFBTV,M,3,1,3,4,0,49,.188552,.448448,3,0,-1,2,0,2,2,0
8167-MBGEW,F,3,1,2,2,0,73,.285649,.663351,5,1,2,4,1,1,3,0
6481-QWPYM,M,3,1,2,2,0,24,.25056,1.18944,3,0,-1,1,0,2,2,0
7375-KRHFJ,F,1,2,6,1,0,32,2.352416,2.863584,1,1,1,4,1,1,1,1
6860-KDWPS,F,2,3,3,3,0,75,.5775,1.5225,3,0,-1,1,1,3,2,0
0582-VZKJX,F,3,1,1,4,0,40,7.03936,3.84064,3,1,1,3,0,2,3,0
5134-IFPOD,M,2,3,1,3,0,128,2.12992,14.51008,5,0,-1,1,0,2,2,0
4584-CSARX,M,4,2,3,5,0,55,.41657,.35343,4,0,-1,1,0,2,2,0
9660-YFOWF,F,3,1,5,4,0,27,.432864,.863136,5,1,1,4,1,1,2,0
1452-BVOKJ,M,4,2,2,2,1,15,1.04544,.76956,1,1,2,5,0,2,3,1
1567-AQRLX,F,1,2,3,2,0,16,.31416,.50184,2,1,3,4,1,3,2,0
3370-FBCTV,M,4,1,2,4,1,13,1.3728,.7072,3,0,-1,1,0,2,3,0
7273-RCHUR,M,2,2,6,3,0,48,.070848,.121152,3,1,3,2,0,3,2,0
9288-CLSTD,F,3,2,4,5,0,340,6.92172,22.65828,5,0,-1,1,1,1,3,0
5473-KELAN,F,2,2,2,1,0,30,1.36653,1.66347,4,1,2,4,1,4,2,0
3455-CARLE,M,4,2,6,5,1,273,5.473377,28.105623,5,1,1,2,1,1,3,0
5552-IOPSM,F,3,1,5,5,0,147,.675906,2.558094,4,1,1,3,0,2,2,0
4970-BBVWA,F,1,2,2,1,0,29,.97266,1.52134,2,0,-1,1,0,1,1,0
5726-VIKAQ,F,3,1,5,5,1,52,.402948,2.873052,4,0,-1,1,0,2,3,0
0913-DZPXT,F,2,2,4,4,0,39,.617916,2.034084,3,1,3,5,1,1,2,0
4699-GANNP,F,3,1,5,4,0,44,.124168,1.371832,4,0,-1,1,1,2,3,0
0412-XTAFF,M,1,1,1,1,0,24,.30144,1.61856,3,0,-1,3,0,2,1,0
4237-EJPGE,F,1,1,2,1,0,27,.931662,.526338,2,0,-1,1,1,1,1,0
3905-XEIWP,F,3,3,3,5,0,67,3.668786,5.108214,2,0,-1,1,1,1,3,0
4865-BRDPU,F,1,2,1,2,0,24,.891648,1.412352,2,1,2,3,0,2,1,0
0034-ADWHB,F,4,1,1,4,1,16,.209728,.718272,4,0,-1,1,1,3,3,0
2561-MVSUJ,F,3,2,5,5,0,371,21.523936,14.834064,3,1,2,2,0,2,2,1
4249-TMMLT,M,1,2,1,2,0,24,.468096,2.075904,1,1,2,2,1,1,1,0
0732-HFXRA,M,4,3,6,5,1,14,.116774,.149226,2,1,2,2,1,3,3,0
7677-EMAVB,F,4,1,2,3,1,10,.15708,.18292,4,0,-1,1,0,2,3,0
0774-ODDPF,F,4,3,2,1,0,23,.36087,.32913,2,0,-1,1,0,2,2,0
0231-XWFIM,F,3,2,1,3,0,69,.617481,10.215519,4,0,-1,1,0,2,2,0
2520-WYDRP,F,2,2,2,1,0,32,.181248,.842752,1,1,1,5,1,3,2,0
8728-IQLRE,F,2,2,1,2,0,75,3.5934,13.3566,4,1,1,4,1,1,2,1
3693-EUQLZ,F,2,2,3,3,0,71,3.329403,7.107597,1,0,-1,1,1,1,2,1
9722-AZAOQ,F,4,2,6,5,1,18,1.64808,2.13192,1,0,-1,1,0,2,3,0
2831-IMSUE,F,2,1,2,2,0,26,.25415,.39585,2,1,2,4,1,3,3,0
5587-WJSBK,F,4,3,4,5,1,53,.813868,1.518132,5,1,2,3,1,1,3,0
1835-VCSBS,M,3,2,1,2,0,56,1.386784,7.797216,4,1,1,3,1,3,2,0
7927-RIYIO,M,2,1,3,4,0,41,.317258,1.855742,5,0,-1,1,1,1,1,0
8902-CNMII,F,1,2,1,2,0,85,2.79055,8.59945,3,1,2,2,1,1,2,0
0460-CWDRT,F,1,2,6,2,0,74,.535464,3.460536,2,0,-1,1,1,1,1,0
2886-LQBHT,F,2,1,5,5,0,60,1.23924,1.52076,4,1,1,4,1,1,3,0
4049-EXXJP,F,3,1,6,5,0,58,1.522906,2.943094,5,1,2,4,1,1,2,0
8208-TXGOD,M,3,3,2,1,0,23,.963424,.807576,1,1,2,3,0,2,2,0
0261-GZMAN,M,4,2,2,3,1,10,.35604,.93396,1,0,-1,1,1,4,3,0
2340-DJXAK,M,4,3,2,2,0,51,.427635,9.517365,1,1,2,2,0,2,3,0
5223-QTBGF,F,3,2,5,5,0,142,8.63786,6.98214,3,1,1,2,0,1,3,0
0897-LLUIH,M,2,3,6,3,0,58,.854862,2.103138,4,0,-1,1,1,3,2,0
0471-WRKXX,M,1,2,1,1,0,22,2.07966,2.98034,1,0,-1,1,1,1,1,1
3197-GEHKV,F,3,1,1,3,0,27,.888219,.920781,5,1,2,2,1,1,3,0
3928-DATXX,F,3,2,5,5,0,75,4.7385,8.7615,4,0,-1,2,0,2,3,0
8181-HSSIP,F,1,2,2,1,0,16,.553728,2.134272,2,0,-1,4,1,3,1,0
0465-KQEIC,M,2,1,2,3,0,44,2.441472,3.542528,2,0,-1,1,0,2,2,1
6616-UWXBF,M,3,1,1,3,0,40,1.485,2.475,2,1,1,3,1,1,2,0
8187-HTKXA,F,3,1,6,3,0,49,.47726,.50274,4,1,2,3,0,2,3,0
2989-EWFDO,F,3,3,6,5,0,56,2.575888,9.240112,4,0,-1,1,1,2,3,0
3116-CEDVH,M,4,1,1,4,0,66,1.339206,5.458794,4,1,1,2,0,1,3,0
5118-VOTWR,F,4,1,4,5,1,11,.09251,.22649,4,0,-1,1,1,1,3,0
9732-HSMKO,M,1,2,1,1,0,28,2.08208,1.55792,2,0,-1,1,0,1,1,0
7351-FSGBS,M,2,2,3,4,0,113,19.347069,5.173931,3,0,-1,1,0,4,1,1
5639-FKDZT,M,1,2,2,1,0,21,.308154,.909846,3,0,-1,1,1,1,1,0
2534-XIZRH,F,2,1,2,2,0,35,1.73999,2.95001,5,1,2,2,1,1,3,0
5102-HKNZV,M,1,2,2,1,0,13,1.585896,1.287104,4,0,-1,1,1,2,1,0
4947-PIVDH,F,2,1,6,4,0,51,1.08885,.69615,5,1,1,2,1,1,3,0
0753-BRYEE,M,3,2,2,2,0,44,.977108,1.354892,2,0,-1,1,0,1,2,0
9583-SRBFW,M,3,2,2,3,0,58,1.927166,6.714834,3,0,-1,3,1,2,3,0
4251-JSZLP,M,2,2,2,2,0,27,.68256,1.47744,4,1,1,4,1,1,2,0
7578-ZEJQE,F,1,2,2,2,0,29,2.6448,6.1712,4,1,2,4,1,1,1,0
4520-IYPGX,F,2,3,2,1,0,34,1.872516,2.683484,3,1,3,4,1,1,2,1
8435-TYLLW,M,2,1,5,5,0,39,.12675,.26325,2,0,-1,1,1,1,1,0
7409-AQUCD,M,4,1,6,5,1,12,.134316,.357684,4,1,1,2,0,2,3,0
4723-PPZDQ,M,2,1,6,3,0,50,4.8792,6.5208,1,0,-1,1,1,1,1,1
1638-EKGHQ,M,2,3,1,2,0,58,.363776,.448224,4,1,2,3,1,3,1,0
1788-XULJZ,M,3,3,2,3,0,82,1.3284,5.3136,1,1,2,3,0,2,2,0
0182-YEFQK,F,2,2,2,1,0,17,.161568,.960432,4,1,3,3,1,1,2,1
7905-FGCNS,F,3,1,2,2,0,31,.198493,.390507,3,0,-1,1,0,2,3,0
3071-FBPNU,M,2,2,3,3,0,51,10.53864,4.09836,2,1,1,4,0,2,2,1
4779-CBJHE,M,3,1,3,5,0,113,1.258368,9.589632,5,0,-1,1,0,1,3,0
2098-SHVGI,F,3,1,5,5,0,80,1.25904,2.18096,3,1,1,5,1,1,3,0
7123-NIKVX,F,1,2,2,1,0,33,1.1253,2.9667,4,0,-1,1,1,3,1,0
4069-XYEAP,F,2,1,5,5,0,54,.96309,6.86691,5,0,-1,1,0,1,1,0
7038-PSSBH,M,3,2,3,3,0,70,.7455,2.7545,3,0,-1,1,1,1,2,0
1164-LBLVF,F,1,2,2,1,0,38,.082384,.221616,1,1,1,4,1,1,2,0
4843-VXIZI,M,1,2,5,1,0,20,.21432,2.06568,2,0,-1,2,1,4,1,1
9380-EBZME,M,4,1,1,4,0,89,2.861795,6.839205,5,1,1,2,0,2,2,0
2986-KANLE,F,3,2,2,4,0,56,.978096,3.613904,2,0,-1,2,1,1,3,0
5900-HSFHS,M,3,1,5,5,0,82,.955136,1.668864,5,1,1,3,1,1,2,0
0200-XBEGZ,M,4,2,3,5,1,18,.5076,2.1924,5,1,2,2,1,4,3,0
5968-GRVDD,M,2,2,3,3,0,52,1.609504,1.146496,2,0,-1,4,1,3,3,0
2478-QBKRG,M,4,2,2,2,1,14,.06825,.47775,2,1,2,3,1,1,3,0
9852-VCYNF,M,3,3,6,5,0,595,20.29188,67.17312,5,0,-1,1,1,1,3,1
0913-UWKSL,M,1,3,1,1,0,32,.338688,1.677312,2,0,-1,2,0,2,1,0
6619-RRXBU,M,4,1,5,5,0,56,1.186192,3.797808,3,1,2,3,0,2,3,0
1291-MEDQT,F,2,3,6,3,0,34,.344352,.471648,5,1,3,5,1,1,2,0
1142-YBWSI,F,4,3,3,5,0,47,.03478,.20022,3,1,2,3,1,1,3,0
9424-PNXXS,M,1,3,2,1,0,21,.153972,.392028,1,1,3,5,1,3,2,0
2300-NFLHZ,M,3,2,1,3,0,43,.336432,.351568,4,0,-1,2,0,2,3,0
5167-SKVHG,F,1,2,2,1,0,25,.7134,.7366,2,1,2,5,0,2,1,0
4983-NTMZE,M,2,3,1,2,0,31,.681628,2.170372,2,0,-1,1,1,1,2,0
6425-YGCET,F,1,2,6,2,0,23,.021252,.254748,2,0,-1,1,1,1,1,0
5546-WKJAN,M,4,1,1,4,0,33,.248985,.246015,4,1,2,3,1,1,3,0
6841-IRRXP,M,4,2,5,5,0,37,3.015426,.758574,4,0,-1,1,1,1,3,0
4851-FHHBM,F,2,2,1,2,0,26,.306332,.811668,4,1,2,3,1,1,2,0
1665-GKEZU,F,4,2,2,2,1,24,.014112,.321888,4,0,-1,1,0,2,2,0
4141-GPYMQ,M,2,2,4,3,0,39,2.249403,3.093597,4,1,3,2,1,1,2,1
8794-QJLWP,M,1,2,1,1,0,20,.41,.59,3,1,2,4,0,2,1,1
2788-LKFEX,F,1,3,2,1,0,45,2.398275,1.876725,1,0,-1,1,1,3,2,0
7955-DTYTY,M,3,2,5,5,0,35,.1806,.6594,5,1,1,2,1,1,3,0
1877-YEBFI,M,1,2,3,1,0,19,.936738,2.217262,3,0,-1,4,0,2,1,1
0754-FUFLQ,F,3,1,2,2,0,26,.92378,1.54622,3,0,-1,1,1,4,3,0
5985-CGANZ,M,2,3,5,2,0,40,3.0458,3.2342,4,0,-1,1,1,1,2,0
9402-PQWUP,F,4,2,1,5,1,30,.39843,.17157,5,1,1,2,0,2,3,0
8236-NOIFS,F,4,2,1,4,0,91,.786513,5.310487,2,1,2,2,1,1,3,0
5168-XUWVX,M,4,2,6,5,1,131,.838662,3.484338,3,1,2,2,1,4,3,0
2581-UGXYS,M,4,2,2,2,1,27,.135,.945,4,0,-1,1,1,1,2,0
3746-FKBQJ,F,4,1,6,5,0,285,1.03968,8.08032,4,1,1,2,1,3,1,0
4404-VOMCD,F,4,1,1,3,0,34,.063648,.752352,3,1,1,2,0,3,3,0
2875-QWTMY,F,3,1,5,5,0,152,5.337024,14.878976,2,1,1,2,1,1,3,0
2337-SMARV,F,3,3,2,2,0,46,.711068,5.314932,2,1,3,2,1,1,2,0
2251-KJSBO,F,1,3,1,1,0,31,1.24992,4.33008,1,0,-1,1,0,2,1,1
7603-QXWIL,M,2,3,1,3,0,23,1.779832,1.348168,3,1,2,2,1,3,1,0
6919-NUBGS,M,2,3,6,3,0,59,3.223524,1.909476,3,0,-1,1,0,2,1,1
2560-FNYIW,F,1,1,6,1,0,13,.50622,1.79478,3,0,-1,1,0,1,1,0
0819-XEQGW,F,2,2,6,3,0,26,1.210638,3.651362,1,1,2,2,0,2,2,1
1564-WTBZN,F,3,1,1,4,0,55,.370425,.454575,5,1,1,5,1,3,2,0
9619-XQXBK,M,2,1,6,5,0,63,4.277448,6.054552,3,1,1,3,1,1,2,0
1306-YVKBV,F,4,2,6,5,1,34,1.360136,1.121864,5,0,-1,1,0,2,3,0
2626-HZWAV,M,3,1,1,2,0,68,1.21448,1.98152,2,1,1,4,0,2,3,0
7484-VGEFT,F,4,3,1,4,0,75,.89655,2.32845,1,0,-1,1,0,2,3,0
5148-JIMVK,F,2,2,1,3,0,81,.91854,5.88546,4,0,-1,1,1,1,2,0
8752-KZMJI,M,3,2,3,3,0,23,2.93664,2.21536,3,1,2,2,1,1,2,1
5122-WDFIP,F,4,3,2,3,0,41,.21648,1.75152,2,0,-1,1,0,2,2,0
5671-UVYXO,M,2,3,2,1,0,19,.40964,.63536,1,1,3,4,0,2,1,0
3891-IWJAW,M,2,2,1,2,0,68,.218688,3.045312,4,0,-1,1,1,3,2,0
